dataid	datatype	class	total	tp	fp	tpr	fpr	falsediscoveryrate	tn	fn	tnr	fnr	falseomissionrate	precision	recall	accuracy	balancedaccuracy	f1	plr	nlr	dor	discarded	pdiscarded	cdiscarded	ptype
T1	equal	Influenza	78198	76926	14	0.999363429684963	2.9756654331825e-05	0.000181959968806862	470469	49	0.999970243345668	0.00063657031503735	0.000104140542976039	0.999818040031193	0.999363429684963	0.999884922679	0.999666836515315	0.999590683169282	33584.5360348907	0.000636589257803846	52756994.5976676	1223	39	0	Single
T1	all	Metapneumovirus	100548	100173	0	0.996270437999761	0	0	601455	375	1	0.00372956200023869	0.00062309954638353	1	0.996270437999761	0.999465814248657	0.998135218999881	0.998131735094983	Inf	0.00372956200023869	Inf	0	210	127	Double
T1	mm	Metapneumovirus	22056	21774	0	0.98721436343852	0	0	132489	282	1	0.0127856365614799	0.00212395779198771	1	0.98721436343852	0.998175288750849	0.99360718171926	0.99356605065024	Inf	0.0127856365614799	Inf	0	154	90	Double
T1	equal	Metapneumovirus	78492	78399	0	0.998815165876777	0	0	468966	93	1	0.00118483412322275	0.000198269300876862	1	0.998815165876777	0.999830123954714	0.999407582938389	0.999407231772377	Inf	0.00118483412322275	Inf	0	56	37	Double
T1	all	Metapneumovirus	100548	100279	2	0.997324660858495	3.32526955466327e-06	1.99439574794827e-05	601453	269	0.999996674730445	0.00267533914150456	0.000447050298975274	0.99998005604252	0.997324660858495	0.999613961763696	0.99866066779447	0.99865059329081	299922.951948323	0.00267534803775793	112106143.842007	0	210	0	Single
T1	mm	Metapneumovirus	22056	21855	0	0.99088683351469	0	0	132489	201	1	0.00911316648531012	0.00151480895319919	1	0.99088683351469	0.998699407939435	0.995443416757345	0.995422559267609	Inf	0.00911316648531012	Inf	0	154	0	Single
T1	equal	Metapneumovirus	78492	78424	2	0.999133669673342	4.26470149221905e-06	2.55017468696606e-05	468964	68	0.999995735298508	0.000866330326657494	0.000144979447031333	0.99997449825313	0.999133669673342	0.99987213631	0.999564702485925	0.999553907136211	234279.860266014	0.000866334021313487	270426711.294118	0	56	0	Single
T1	all	Rhinovirus	101949	100458	23	0.998936011534828	3.82416807717504e-05	0.000228898995830057	601415	107	0.999961758319228	0.00106398846517178	0.000177882105725144	0.99977110100417	0.998936011534828	0.999814815606201	0.999448884927028	0.999353381813118	26121.6555176297	0.00106402915543507	24549755.412434	1384	45	35	Double
T1	mm	Rhinovirus	22502	22087	4	0.995358269490762	3.02217521060783e-05	0.000181069213706939	132351	103	0.999969778247894	0.0046417305092384	0.000777628459691667	0.999818930786293	0.995358269490762	0.999307645022485	0.997664023869328	0.997583613739527	32935.1609396124	0.00464187079470686	7095234.3131068	312	43	33	Double
T1	equal	Rhinovirus	79447	78371	19	0.999948963317384	4.05045588946945e-05	0.000242377854318153	469064	4	0.999959495441105	5.103668261563e-05	8.52754824460419e-06	0.999757622145682	0.999948963317384	0.999957987644714	0.999954229379245	0.999853283577329	24687.3189242005	5.10387499176819e-05	483697562.421053	1072	2	2	Double
T1	all	Rhinovirus	101949	100492	76	0.9992741013275	0.000126363814724045	0.000755707580940259	601362	73	0.999873636185276	0.000725898672500373	0.000121376374836849	0.99924429241906	0.9992741013275	0.9997877501948	0.999573868756388	0.999259196650972	7907.91338097643	0.000725990411418213	10892586.5364095	1384	45	0	Single
T1	mm	Rhinovirus	22502	22119	17	0.996800360522758	0.000128442446450833	0.000767979761474521	132338	71	0.999871557553549	0.003199639477242	0.000536217326616771	0.999232020238526	0.996800360522758	0.999430586560549	0.998335959038154	0.998014709200018	7760.67715982292	0.00320005049955693	2425173.34051367	312	43	0	Single
T1	equal	Rhinovirus	79447	78373	59	0.999974481658692	0.000125777314462473	0.000752243982048144	469024	2	0.999874222685537	2.5518341307815e-05	4.26415593165411e-06	0.999247756017952	0.999974481658692	0.999888575927286	0.999924352172115	0.999610986754418	7950.35643694753	2.55215513400035e-05	311515406.372881	1072	2	0	Single
T1	all	Sars_cov_2	100345	99965	0	0.997495409914585	0	0	601787	251	1	0.0025045900854155	0.000416917204561838	1	0.997495409914585	0.999642451670434	0.998747704957292	0.998746134748053	Inf	0.0025045900854155	Inf	129	90	144	Double
T1	mm	Sars_cov_2	22111	21852	0	0.989360257164848	0	0	132458	235	1	0.0106397428351519	0.00177100525272622	1	0.989360257164848	0.998479407292374	0.994680128582424	0.994651676187442	Inf	0.0106397428351519	Inf	24	77	141	Double
T1	equal	Sars_cov_2	78234	78113	0	0.999795210485223	0	0	469329	16	1	0.000204789514776843	3.40900616817054e-05	1	0.999795210485223	0.999970774013714	0.999897605242612	0.999897594756851	Inf	0.000204789514776843	Inf	105	13	3	Double
T1	all	Sars_cov_2	100345	100066	5	0.998503233016684	8.30858758996123e-06	4.99645251871171e-05	601782	150	0.99999169141241	0.00149676698331604	0.000249197583780228	0.999950035474813	0.998503233016684	0.999779203222778	0.999247462214547	0.999226110531387	120177.253017482	0.00149677941943895	80290556.816	129	90	0	Single
T1	mm	Sars_cov_2	22111	21951	2	0.99384253180604	1.50991257606185e-05	9.11037215870268e-05	132456	136	0.999984900874239	0.00615746819396025	0.00102570290816942	0.999908896278413	0.99384253180604	0.999107056197224	0.99691371634014	0.996866485013624	65821.1970389822	0.0061575611677507	10689491.3823529	24	77	0	Single
T1	equal	Sars_cov_2	78234	78115	3	0.99982080917457	6.3921044725555e-06	3.8403440948309e-05	469326	14	0.999993607895527	0.000179190825429738	2.98291217454298e-05	0.999961596559052	0.99982080917457	0.999968947389571	0.999907208535049	0.999891197911	156414.966849697	0.000179191970843536	872890487.857143	105	13	0	Single
T1	all	Unrelated	100189	0	0	0	0	NA	601905	100098	1	1	0.142589134234469	NA	0	0.857410865765531	0.5	NA	NA	1	NA	91	363	184	Double
T1	mm	Unrelated	22038	0	0	0	0	NA	132528	22017	1	1	0.142463360186353	NA	0	0.857536639813646	0.5	NA	NA	1	NA	21	77	37	Double
T1	equal	Unrelated	78151	0	0	0	0	NA	469377	78081	1	1	0.142624639698388	NA	0	0.857375360301612	0.5	NA	NA	1	NA	70	286	147	Double
T1	all	Unrelated	100189	0	0	0	0	NA	601905	100098	1	1	0.142589134234469	NA	0	0.857410865765531	0.5	NA	NA	1	NA	91	363	0	Single
T1	mm	Unrelated	22038	0	0	0	0	NA	132528	22017	1	1	0.142463360186353	NA	0	0.857536639813646	0.5	NA	NA	1	NA	21	77	0	Single
T1	equal	Unrelated	78151	0	0	0	0	NA	469377	78081	1	1	0.142624639698388	NA	0	0.857375360301612	0.5	NA	NA	1	NA	70	286	0	Single
T2	all	Coronaviridae	102076	101592	48	0.998780919422706	7.99558910001316e-05	0.000472255017709563	600283	124	0.999920044109	0.00121908057729364	0.000206526572808112	0.99952774498229	0.998780919422706	0.999755002157975	0.999350481765853	0.999154192647377	12491.6489195407	0.00121917805776154	10245959.4314516	360	56	45	Double
T2	mm	Coronaviridae	22439	22226	14	0.994451901565995	0.000105341570040857	0.000629496402877698	132887	124	0.999894658429959	0.00554809843400447	0.000932253723376262	0.999370503597122	0.994451901565995	0.999111116836606	0.997173279997977	0.996905135680646	9440.26086928731	0.00554868294097714	1701351.64861751	89	56	45	Double
T2	equal	Coronaviridae	79637	79366	34	1	7.27381640031663e-05	0.000428211586901763	467396	0	0.999927261835997	0	0	0.999571788413098	1	0.999937819589024	0.999963630917998	0.999785848355441	13747.9411764706	0	Inf	271	0	0	Double
T2	all	Coronaviridae	102076	101637	252	0.999223327696724	0.000419768427750691	0.00247327974560551	600079	79	0.999580231572249	0.000776672303275787	0.000131632003572393	0.997526720254394	0.999223327696724	0.999528521594708	0.999401779634487	0.998374303185089	2380.41563309326	0.000776998462698839	3063604.04475588	360	56	0	Single
T2	mm	Coronaviridae	22439	22271	108	0.996465324384788	0.000812634968886615	0.00482595290227445	132793	79	0.999187365031113	0.00353467561521253	0.00059455716780059	0.995174047097726	0.996465324384788	0.998795498901778	0.997826344707951	0.995819267142123	1226.21516737095	0.00353755035233303	346628.328996718	89	56	0	Single
T2	equal	Coronaviridae	79637	79366	144	1	0.000308067518131057	0.00181109294428374	467286	0	0.999691932481869	0	0	0.998188907055716	1	0.999736647671161	0.999845966240934	0.999093632770211	3246.04166666667	0	Inf	271	0	0	Single
T2	all	Human	100209	100163	99609	0.999540959394865	0.16550799384552	0.498613419298	502229	46	0.83449200615448	0.000459040605135267	9.15832960031855e-05	0.501386580702	0.999540959394865	0.858050814261723	0.917016482774673	0.66779562705638	6.03923071128399	0.000550083885465393	10978.7450075447	0	37	8	Double
T2	mm	Human	22323	22310	22096	0.999417640998074	0.166225324987963	0.497590415709589	110832	13	0.833774675012037	0.000582359001926264	0.000117280887726104	0.502409584290411	0.999417640998074	0.857591899569085	0.916596158005055	0.668674789072218	6.01242705388269	0.000698460890429249	8608.10839414025	0	9	3	Double
T2	equal	Human	77886	77853	77513	0.999576303828673	0.165304642681965	0.498905809507872	391397	33	0.834695357318035	0.000423696171327325	8.43062616559794e-05	0.501094190492128	0.999576303828673	0.858181113248817	0.917135830573354	0.66754411537736	6.04687374541435	0.000507605760128708	11912.5396525861	0	28	5	Double
T2	all	Human	100209	100163	99609	0.999540959394865	0.16550799384552	0.498613419298	502229	46	0.83449200615448	0.000459040605135267	9.15832960031855e-05	0.501386580702	0.999540959394865	0.858050814261723	0.917016482774673	0.66779562705638	6.03923071128399	0.000550083885465393	10978.7450075447	0	37	0	Single
T2	mm	Human	22323	22310	22096	0.999417640998074	0.166225324987963	0.497590415709589	110832	13	0.833774675012037	0.000582359001926264	0.000117280887726104	0.502409584290411	0.999417640998074	0.857591899569085	0.916596158005055	0.668674789072218	6.01242705388269	0.000698460890429249	8608.10839414025	0	9	0	Single
T2	equal	Human	77886	77853	77513	0.999576303828673	0.165304642681965	0.498905809507872	391397	33	0.834695357318035	0.000423696171327325	8.43062616559794e-05	0.501094190492128	0.999576303828673	0.858181113248817	0.917135830573354	0.66754411537736	6.04687374541435	0.000507605760128708	11912.5396525861	0	28	0	Single
T2	all	Influenza	100160	98470	3	0.998489134953711	4.9715956170413e-06	3.04652036598865e-05	603425	149	0.999995028404383	0.00151086504628925	0.000246862853602044	0.99996953479634	0.998489134953711	0.999783490279141	0.999242081679047	0.999228786556532	200838.767242283	0.00151087255773664	132928992.729306	1541	73	43	Double
T2	mm	Influenza	22073	21650	1	0.996089256958822	7.48973905749124e-06	4.61872430834603e-05	133515	85	0.999992510260942	0.00391074304117782	0.00063622754491018	0.999953812756917	0.996089256958822	0.999446058318465	0.998040883609882	0.998017793758355	132993.853232114	0.0039107723318421	34007055.8823529	338	43	21	Double
T2	equal	Influenza	78087	76820	2	0.999167577129182	4.25611603874768e-06	2.6034208950561e-05	469910	64	0.999995743883961	0.000832422870818376	0.00013617774600297	0.999973965791049	0.999167577129182	0.999879296849282	0.999581660506571	0.999570608824639	234760.417251964	0.000832426413721786	282019423.4375	1203	30	22	Double
T2	all	Influenza	100160	98511	17	0.998904876342287	2.81723751632341e-05	0.00017253978564469	603411	108	0.999971827624837	0.00109512365771302	0.000178950455578035	0.999827460214355	0.998904876342287	0.999821949242715	0.999438351983562	0.999365955353112	35456.8924542043	0.00109515451081676	32376155.2401961	1541	73	0	Single
T2	mm	Influenza	22073	21670	4	0.99700943179204	2.99589562299649e-05	0.000184552920549968	133512	65	0.99997004104377	0.00299056820795951	0.00048661071891119	0.99981544707945	0.99700943179204	0.999555558418303	0.998489736417905	0.998410467875326	33279.1778237865	0.00299065780494579	11127711.6923077	338	43	0	Single
T2	equal	Influenza	78087	76841	13	0.999440715883669	2.76647542518599e-05	0.000169151898404767	469899	43	0.999972335245748	0.000559284116331096	9.15006532721059e-05	0.999830848101595	0.999440715883669	0.999897585205451	0.999706525564709	0.999635743927981	36126.860437102	0.000559299589216785	64593039.4615385	1203	30	0	Single
T2	all	Metapneumovirus	100548	100186	1	0.996399729482436	1.66251315463534e-06	9.98133490373002e-06	601498	362	0.999998337486845	0.00360027051756375	0.000601468780114977	0.999990018665096	0.996399729482436	0.999482940600843	0.998199033484641	0.998191645702045	599333.440883956	0.0036002765030708	166468725.491713	0	192	123	Double
T2	mm	Metapneumovirus	22214	21921	0	0.986810119744305	0	0	133037	293	1	0.0131898802556946	0.00219755493887347	1	0.986810119744305	0.998112733573375	0.993405059872153	0.99336127789736	Inf	0.0131898802556946	Inf	0	151	95	Double
T2	equal	Metapneumovirus	78334	78265	1	0.999119156432711	2.13464485913479e-06	1.27769401783661e-05	468461	69	0.999997865355141	0.000880843567288789	0.000147269118306192	0.999987223059822	0.999119156432711	0.999871981506814	0.999558510893926	0.999553001277139	468049.358260781	0.000880845447580995	531363770.507246	0	41	28	Double
T2	all	Metapneumovirus	100548	100290	2	0.997434061343836	3.32502630927067e-06	1.9941770031508e-05	601497	258	0.999996674973691	0.00256593865616422	0.000428745918189296	0.999980058229968	0.997434061343836	0.999629654424846	0.998715368158763	0.998705437163912	299977.795232128	0.00256594718800613	116907236.686047	0	192	0	Single
T2	mm	Metapneumovirus	22214	22003	1	0.990501485549653	7.51670587881567e-06	4.5446282494092e-05	133036	211	0.999992483294121	0.00949851445034663	0.00158352533265289	0.999954553717506	0.990501485549653	0.998634469343193	0.995246984421887	0.995205572391334	131773.346133069	0.00949858584842271	13872943.6398104	0	151	0	Single
T2	equal	Metapneumovirus	78334	78287	1	0.99940000510634	2.13464485913479e-06	1.27733496832209e-05	468461	47	0.999997865355141	0.000599994893660479	0.000100318457742451	0.999987226650317	0.99940000510634	0.999912215890387	0.99969893523074	0.999693529644622	468180.925192126	0.000599996174439229	780306517.170213	0	41	0	Single
T2	all	Rhinovirus	101947	100518	18	0.998728215726407	2.99301131857114e-05	0.00017904034375746	601383	128	0.999970069886814	0.00127178427359259	0.000212797438450835	0.999820959656243	0.998728215726407	0.999792036715491	0.999349142806611	0.999274288952292	33368.6748703376	0.00127182233937916	26236899.4765625	1301	75	32	Double
T2	mm	Rhinovirus	22719	22315	4	0.994385276948443	3.01182139899104e-05	0.0001792194990815	132806	126	0.99996988178601	0.00561472305155742	0.000947853037643306	0.999820780500918	0.994385276948443	0.999162646295354	0.997177579367226	0.997095621090259	33016.0771578807	0.00561489216208109	5880091.0515873	278	74	32	Double
T2	equal	Rhinovirus	79228	78203	14	0.999974426187584	2.98768008775243e-05	0.000178989222291829	468577	2	0.999970123199122	2.55738124160859e-05	4.26822371467778e-06	0.999821010777708	0.999974426187584	0.999970738630129	0.999972274693353	0.999897712597972	33469.9297386904	2.55745765026156e-05	1308718826.10714	1023	1	0	Double
T2	all	Rhinovirus	101947	100550	66	0.999046161794806	0.000109743748347608	0.000655959290768864	601335	96	0.999890256251652	0.000953838205194444	0.000159619307950538	0.999344040709231	0.999046161794806	0.999769246218558	0.999468209023229	0.999195079051187	9103.44485984179	0.000953942894463392	9542966.26420454	1301	75	0	Single
T2	mm	Rhinovirus	22719	22347	15	0.995811238358362	0.000112943302462164	0.000670780788838208	132795	94	0.999887056697538	0.00418876164163807	0.00070735726809593	0.999329219211162	0.995811238358362	0.999297911124566	0.99784914752795	0.997567127201303	8816.91270442494	0.00418923478764978	2104659.4787234	278	74	0	Single
T2	equal	Rhinovirus	79228	78203	51	0.999974426187584	0.00010883691748241	0.000651723873540011	468540	2	0.999891163082518	2.55738124160859e-05	4.26856076936539e-06	0.99934827612646	0.999974426187584	0.999903071712302	0.999932794635051	0.999661253107843	9187.82384983659	2.55765960939645e-05	359227780.588235	1023	1	0	Single
T2	all	Sars_cov_2	100345	99984	0	0.997714867332582	0	0	601834	229	1	0.0022851326674184	0.000380358866098731	1	0.997714867332582	0.999673811012653	0.998857433666291	0.998856126715186	Inf	0.0022851326674184	Inf	132	77	128	Double
T2	mm	Sars_cov_2	22106	21865	0	0.990352386991575	0	0	133173	213	1	0.00964761300842468	0.00159686923665152	1	0.990352386991575	0.998628028160849	0.995176193495788	0.995152811596841	Inf	0.00964761300842468	Inf	28	66	123	Double
T2	equal	Sars_cov_2	78239	78119	0	0.999795226211045	0	0	468661	16	1	0.000204773788955014	3.41386498590714e-05	1	0.999795226211045	0.999970738630129	0.999897613105522	0.999897602621373	Inf	0.000204773788955014	Inf	104	11	5	Double
T2	all	Sars_cov_2	100345	100063	1	0.998503188209115	1.66158774678732e-06	9.99360409338024e-06	601833	150	0.999998338412253	0.00149681179088541	0.00024917647176083	0.999990006395907	0.998503188209115	0.999784914685199	0.999250763310684	0.999246044228743	600933.167772644	0.00149681427797368	401474769.86	132	77	0	Single
T2	mm	Sars_cov_2	22106	21940	1	0.993749433825528	7.50902960810374e-06	4.55767740759309e-05	133172	138	0.999992490970392	0.00625056617447233	0.00103518115670242	0.999954423225924	0.993749433825528	0.999104675654263	0.99687096239796	0.99684227265499	132340.593350847	0.00625061311051124	21172417.9710145	28	66	0	Single
T2	equal	Sars_cov_2	78239	78123	0	0.999846419658284	0	0	468661	12	1	0.00015358034171626	2.56042059175587e-05	1	0.999846419658284	0.999978053972597	0.999923209829142	0.999923203931959	Inf	0.00015358034171626	Inf	104	11	0	Single
T2	all	Unrelated	100181	0	0	0	0	NA	601951	100096	1	1	0.14257734880998	NA	0	0.85742265119002	0.5	NA	NA	1	NA	85	376	190	Double
T2	mm	Unrelated	22130	0	0	0	0	NA	133141	22110	1	1	0.142414541613259	NA	0	0.857585458386741	0.5	NA	NA	1	NA	20	86	45	Double
T2	equal	Unrelated	78051	0	0	0	0	NA	468810	77986	1	1	0.142623574422637	NA	0	0.857376425577363	0.5	NA	NA	1	NA	65	290	145	Double
T2	all	Unrelated	100181	0	0	0	0	NA	601951	100096	1	1	0.14257734880998	NA	0	0.85742265119002	0.5	NA	NA	1	NA	85	376	0	Single
T2	mm	Unrelated	22130	0	0	0	0	NA	133141	22110	1	1	0.142414541613259	NA	0	0.857585458386741	0.5	NA	NA	1	NA	20	86	0	Single
T2	equal	Unrelated	78051	0	0	0	0	NA	468810	77986	1	1	0.142623574422637	NA	0	0.857376425577363	0.5	NA	NA	1	NA	65	290	0	Single
T3	all	Coronaviridae	102076	101609	47	0.998692771913271	7.82841447956867e-05	0.000462343590147163	600330	133	0.999921715855204	0.00130722808672918	0.000221495745782838	0.999537656409853	0.998692771913271	0.999743633201779	0.999307243884238	0.999115035546072	12757.2802196377	0.00130733042997385	9758267.63237882	334	62	37	Double
T3	mm	Coronaviridae	22530	22317	15	0.994075723830735	0.000112466541203992	0.000671681891456206	133358	133	0.999887533458796	0.00592427616926503	0.000996321849413069	0.999328318108544	0.994075723830735	0.99905020439858	0.996981628644765	0.996695100710107	8838.85743429844	0.00592494252705788	1491804.75488722	80	62	37	Double
T3	equal	Coronaviridae	79546	79292	32	1	6.85218970287192e-05	0.000403408804397156	466972	0	0.999931478102971	0	0	0.999596591195603	1	0.999941423697043	0.999965739051486	0.999798254904928	14593.875	0	Inf	254	0	0	Double
T3	all	Coronaviridae	102076	101646	234	0.999056436869729	0.000389755103876398	0.00229681978798587	600143	96	0.999610244896124	0.000943563130270685	0.000159936292043669	0.997703180212014	0.999056436869729	0.999529994203262	0.999333340882926	0.998379349972007	2563.29276238691	0.000943931032208195	2715550.89823718	334	62	0	Single
T3	mm	Coronaviridae	22530	22354	96	0.995723830734967	0.000719785863705548	0.00427616926503341	133277	96	0.999280214136294	0.00427616926503341	0.000719785863705548	0.995723830734967	0.995723830734967	0.998767832733294	0.997502022435631	0.995723830734967	1383.36119246474	0.00427924940826475	323271.924696181	80	62	0	Single
T3	equal	Coronaviridae	79546	79292	138	1	0.000295500680936352	0.00173737882412187	466866	0	0.999704499319064	0	0	0.998262621175878	1	0.9997473896935	0.999852249659532	0.999130555310543	3384.08695652174	0	Inf	254	0	0	Single
T3	all	Human	100209	100168	99612	0.999590855112814	0.165493180043528	0.498608469316248	502298	41	0.834506819956472	0.000409144887185782	8.16181901066809e-05	0.501391530683752	0.999590855112814	0.858068219205007	0.917048837534643	0.667811153075613	6.04007279846759	0.000490283455331285	12319.552562479	0	29	10	Double
T3	mm	Human	22344	22337	22293	0.99968671679198	0.16701503607309	0.499507058032713	111186	7	0.83298496392691	0.00031328320802005	6.29536031944457e-05	0.500492941967287	0.99968671679198	0.856888906002323	0.916335840359445	0.66703496879386	5.98560908225347	0.000376097074481574	15915.0641905531	0	3	3	Double
T3	equal	Human	77865	77831	77319	0.999563346818211	0.165059528511136	0.498349983886561	391112	34	0.834940471488864	0.000436653181788994	8.69240641601857e-05	0.501650016113439	0.999563346818211	0.858404601168597	0.917251909153537	0.668034246722314	6.05577488215576	0.000522975226018634	11579.4679764429	0	26	7	Double
T3	all	Human	100209	100168	99612	0.999590855112814	0.165493180043528	0.498608469316248	502298	41	0.834506819956472	0.000409144887185782	8.16181901066809e-05	0.501391530683752	0.999590855112814	0.858068219205007	0.917048837534643	0.667811153075613	6.04007279846759	0.000490283455331285	12319.552562479	0	29	0	Single
T3	mm	Human	22344	22337	22293	0.99968671679198	0.16701503607309	0.499507058032713	111186	7	0.83298496392691	0.00031328320802005	6.29536031944457e-05	0.500492941967287	0.99968671679198	0.856888906002323	0.916335840359445	0.66703496879386	5.98560908225347	0.000376097074481574	15915.0641905531	0	3	0	Single
T3	equal	Human	77865	77831	77319	0.999563346818211	0.165059528511136	0.498349983886561	391112	34	0.834940471488864	0.000436653181788994	8.69240641601857e-05	0.501650016113439	0.999563346818211	0.858404601168597	0.917251909153537	0.668034246722314	6.05577488215576	0.000522975226018634	11579.4679764429	0	26	0	Single
T3	all	Influenza	100179	98529	1	0.998581114635803	1.65713812246251e-06	1.01491931391454e-05	603449	140	0.999998342861877	0.00141888536419747	0.000231945910213738	0.999989850806861	0.998581114635803	0.999799179341394	0.99928972874884	0.999284986232182	602593.773626975	0.00141888771549039	424694475.15	1510	65	48	Double
T3	mm	Influenza	22329	21939	1	0.996593077132734	7.47333886360409e-06	4.55788514129444e-05	133808	75	0.999992526661136	0.00340692286726628	0.000560190614192989	0.999954421148587	0.996593077132734	0.999512267123595	0.998292801896935	0.998270919597761	133353.123058054	0.00340694832854564	39141516.16	315	28	31	Double
T3	equal	Influenza	77850	76590	0	0.999152044876394	0	0	469641	65	1	0.000847955123605766	0.000138384436221807	1	0.999152044876394	0.999881016884619	0.999576022438197	0.999575842604979	Inf	0.000847955123605766	Inf	1195	37	17	Double
T3	all	Influenza	100179	98576	10	0.999057454722355	1.65713812246251e-05	0.000101434280729515	603440	93	0.999983428618775	0.000942545277645461	0.00015409265110607	0.99989856571927	0.999057454722355	0.999853301221018	0.999520441670565	0.999477833261514	60288.1221052205	0.000942560897181416	63962044.5591398	1510	65	0	Single
